Date,Close,High,Low,Open,Volume
2017-01-03,2.5123462677001953,2.6197261935827445,2.44757337471914,2.571208061101685,1501996000
2017-01-04,2.570962429046631,2.598300007645883,2.500525041091569,2.546580283393925,1199220000
2017-01-05,2.5056982040405273,2.6061822682824465,2.4887045150832083,2.5744116423080334,984296000
2017-01-06,2.539191722869873,2.567514366426664,2.492397565373816,2.533034473265099,822856000
2017-01-09,2.642138957977295,2.6598715587364268,2.549043626054723,2.549043626054723,916248000
2017-01-10,2.622189998626709,2.6891791954137143,2.6015019650159346,2.6551920639372337,880920000
2017-01-11,2.58992600440979,2.6155395976819147,2.5650513280253344,2.610614033139222,525664000
2017-01-12,2.5475664138793945,2.5785983553468177,2.502742602815412,2.5670230026675385,625616000
2017-01-13,2.5473196506500244,2.585986199983735,2.5382069662560083,2.5515062994289135,457820000
2017-01-17,2.4901809692382812,2.5416543059505363,2.4768816393455215,2.5367287413004638,580612000
2017-01-18,2.5354976654052734,2.5423935978575547,2.440924508398854,2.468754622170597,654424000
2017-01-19,2.58992600440979,2.621942995999946,2.536236153031716,2.53845266881968,644872000
2017-01-20,2.5616040229797363,2.6303174393769737,2.5396847736182893,2.6125848387502204,492024000
2017-01-23,2.588202714920044,2.6081518321058046,2.5539691983714006,2.556432098740034,369904000
2017-01-24,2.6433703899383545,2.649527640801907,2.583523273820232,2.598300441017653,428052000
2017-01-25,2.6546990871429443,2.691888029755603,2.6187415944694536,2.6857307800597625,522760000
2017-01-26,2.7005081176757812,2.707896582909654,2.627854210729984,2.657408306540551,458800000
2017-01-27,2.752720355987549,2.755675789033451,2.6808053665791025,2.707404029117148,471996000
2017-01-30,2.709620714187622,2.734002862180776,2.6576548358790237,2.731786345976869,496004000
2017-01-31,2.688932418823242,2.710359129620819,2.664796424388873,2.683267937378203,362756000
2017-02-01,2.806410789489746,2.8105974381772874,2.705680374380157,2.7234127399320953,590004000
2017-02-02,2.8418757915496826,2.8504959434785166,2.759863270099294,2.7904024383574564,483240000
2017-02-03,2.8170013427734375,2.8544366826874352,2.8051798419125515,2.8433538641536935,372744000
2017-02-06,2.889162302017212,2.8896548351193956,2.807642084290557,2.807642084290557,506768000
2017-02-07,2.9339869022369385,2.978071797711846,2.903693876882634,2.923396615590687,746224000
2017-02-08,2.9211792945861816,2.9384191274919758,2.8662577435254115,2.9160073447144437,449580000
2017-02-09,2.866257429122925,2.9322617897759415,2.847047465920832,2.927335989557397,842568000
2017-02-10,2.7982828617095947,2.972651989386994,2.7731618000982117,2.9536881773678916,1651092000
2017-02-13,2.6692299842834473,2.8071490952484583,2.6647967173336333,2.7926183141561576,1180724000
2017-02-14,2.6790812015533447,2.712822177899903,2.6177562636104885,2.6596246215624206,850632000
2017-02-15,2.684499740600586,2.704202472889849,2.6539605760147573,2.68203707522075,373020000
2017-02-16,2.641399621963501,2.695335858224007,2.602240314469547,2.69410440834762,647176000
2017-02-17,2.6409072875976562,2.645340554855347,2.580814026966412,2.627854339540495,563740000
2017-02-21,2.735480546951294,2.739421046084873,2.6652893051574984,2.6655356891111923,551952000
2017-02-22,2.731288194656372,2.756934115279576,2.712300213903721,2.747563472346368,433772000
2017-02-23,2.4780354499816895,2.623526675445684,2.4580613903308977,2.6015797617386776,1592888000
2017-02-24,2.5019547939300537,2.5152709098320987,2.3599159107462406,2.3936994727247347,1029904000
2017-02-27,2.5747015476226807,2.589743829080058,2.5044219240926964,2.5202040554236707,715400000
2017-02-28,2.502448081970215,2.5941816694333446,2.485186492875425,2.584317635468878,625360000
2017-03-01,2.534752607345581,2.5737146543952427,2.4933245513907574,2.5594119908825443,504804000
2017-03-02,2.4412927627563477,2.5359855260725697,2.4385802941552925,2.521929557994152,754332000
2017-03-03,2.427236318588257,2.4356204168854005,2.3727386213851815,2.430688635858518,864692000
2017-03-06,2.4084954261779785,2.419099074596916,2.3468466246713158,2.3909871420922486,883568000
