Date,Close,High,Low,Open,Volume
2023-01-03,123.33063507080078,129.07955079083166,122.44314998227297,128.46817802573926,112117500
2023-01-04,124.60272216796875,126.87073926087292,123.34052422952556,125.12535029654666,89113600
2023-01-05,123.28133392333984,125.99308946159266,123.02495518012978,125.36199059273537,80962700
2023-01-06,127.81736755371094,128.4780480462767,123.15315196037015,124.25757880895641,87754700
2023-01-09,128.33998107910156,131.55465346679887,128.08360234953716,128.65553802002677,70790800
2023-01-10,128.91192626953125,129.43455432577363,126.33822308555574,128.44846138243565,63896200
2023-01-11,131.633544921875,131.6532559460779,128.64568467754964,129.4246914378982,69458900
2023-01-12,131.5546875,132.39285762882386,129.6120828388038,132.01815247276784,71379600
2023-01-13,132.8859100341797,133.0436885523966,129.82903023831255,130.1938798959249,57809700
2023-01-17,134.04946899414062,135.38068535895238,132.26464328240974,132.9549052915621,63646600
2023-01-18,133.3296356201172,136.68234566241608,133.15213106325567,134.91724588612811,69672800
2023-01-19,133.38880920410156,134.3551761664197,131.90966964997585,132.21535608370812,58280400
2023-01-20,135.95265197753906,136.10057497168293,132.35341815217265,133.39867443914102,80223600
2023-01-23,139.1475830078125,141.32685514540398,135.9822178760608,136.19915953850284,81760300
2023-01-24,140.5478057861328,141.169049065949,138.34882305195495,138.35867856319985,66435100
2023-01-25,139.8871307373047,140.44919583129123,136.87954456914778,138.93061947978296,65799300
2023-01-26,141.95794677734375,142.24390711048304,139.9265826744515,141.17892492583348,54105100
2023-01-27,143.90054321289062,145.18246711281154,141.09018721144076,141.16907645645273,70555800
2023-01-30,141.01129150390625,143.5258315295515,140.863383580403,142.94404030165967,64015300
2023-01-31,142.2833251953125,142.33263284521934,140.30128406034757,140.71544123571715,65874500
2023-02-01,143.407470703125,144.57106804774983,139.35464368271474,141.96778362091698,77663600
2023-02-02,148.7225341796875,149.07751316889315,146.10937904089744,146.82922262442523,118339000
2023-02-03,152.3513641357422,155.19131670929613,145.774125819744,145.97134140477755,154357300
2023-02-06,149.61988830566406,150.97084596204795,148.68310295478358,150.4482178700856,69858300
2023-02-07,152.49928283691406,153.07121860652774,148.54505515759215,148.54505515759215,83322600
2023-02-08,149.80726623535156,152.43027756762845,149.06769638917788,151.74001538718377,64120100
2023-02-09,148.77186584472656,152.18375469815612,148.32812694513675,151.64140046684096,56007100
2023-02-10,149.13723754882812,149.46314684794623,147.36944294161282,147.60647199630503,57450700
2023-02-13,151.94204711914062,152.3469510828992,149.0483754519819,149.07800220373113,62199000
2023-02-14,151.30010986328125,151.86304832604316,148.98913264360064,150.23350151506878,61707600
2023-02-15,153.4036865234375,153.57157647071767,150.98407305919312,151.21121650909475,65573800
2023-02-16,151.80377197265625,154.39127521881363,151.44823591009165,151.60624021713144,68167900
2023-02-17,150.65817260742188,151.10258897284194,148.97925796607987,150.46065589718617,59144100
2023-02-21,146.6386260986328,149.4236611977066,146.56950203742764,148.33729678255915,58867200
2023-02-22,147.0633087158203,148.0904046122651,145.3350111943411,147.02379633351947,51011300
2023-02-23,147.54721069335938,148.47555569965527,145.4140093743504,148.22865607328114,48394200
2023-02-24,144.8905792236328,145.36462227322275,143.91285130614398,145.28561258669828,55469600
2023-02-27,146.08558654785156,147.32008482695682,145.62141398934327,145.87819927591497,44998500
2023-02-28,145.58189392089844,147.23118155565606,145.00908500057525,145.22635786930326,50547000
2023-03-01,143.50794982910156,145.40413732845008,143.2116672358624,145.0091039171703,55479000
2023-03-02,144.10049438476562,144.89057616376812,142.1154118429578,142.5894699520932,52238100
2023-03-03,149.15699768066406,149.23600736765022,145.50288630750634,146.20407279147852,70732300
2023-03-06,151.9222869873047,154.36165661510182,151.55688034550414,151.88277460629178,87558000
2023-03-07,149.71994018554688,152.11979733212814,149.25576768015293,151.79388801539042,56182000
2023-03-08,150.97418212890625,151.56674727343432,149.9470862905562,150.91492862836495,47204800
2023-03-09,148.72244262695312,152.6234533766544,148.3669065925505,151.65561114338573,53833600
2023-03-10,146.65838623046875,149.06812912915592,145.77942411442874,148.3471863994858,68572400
2023-03-13,148.60397338867188,151.24086003469367,145.86832084762136,145.97695730432906,84457100
2023-03-14,150.6976776123047,151.49763012479718,148.2385665656885,149.40392576424304,73695900
2023-03-15,151.09271240234375,151.34948260848185,148.06077752387876,149.31503194180715,77167900
2023-03-16,153.91725158691406,154.51968735037045,149.7594547490333,150.27301025301884,76161100
2023-03-17,153.07777404785156,154.7962009363973,152.36670189187112,154.14438228182223,98944600
2023-03-20,155.44801330566406,155.86281797805782,152.23831786199295,153.14692183341302,73641400
2023-03-21,157.30465698242188,157.4231639568908,154.59863219879946,155.36897274151002,73938300
2023-03-22,155.8726806640625,160.12922799549253,155.85292447362312,157.32445173541882,75701800
2023-03-23,156.95901489257812,159.5465330865828,155.72451682640147,156.86026408901787,67622100
2023-03-24,158.26268005371094,158.35156031348998,155.89244937558198,156.88991856429575,59196500
2023-03-27,156.31710815429688,158.77623413977568,155.91218910395636,157.9565254779494,52390300
2023-03-28,155.6949005126953,156.52449472162644,154.04561279409856,156.01093927220384,45992200
2023-03-29,158.77622985839844,159.05275625859912,157.37384166607825,157.39358278783644,51305700
2023-03-30,160.34649658203125,160.45513302219786,159.27001781009866,159.5267880006936,49501700
2023-03-31,162.85499572753906,162.95376161088404,159.90208569195596,160.42551172065657,68749800
2023-04-03,164.10923767089844,164.22774466628186,162.18342364813336,162.23280658606208,56976200
2023-04-04,163.5759735107422,164.77095946962157,163.06241797980005,164.5339454319251,46278300
2023-04-05,161.7291259765625,163.0031364887197,159.7934413430479,162.6969833628771,51511700
2023-04-06,162.61798095703125,162.9142635361202,159.9909651957649,160.41562533913125,45390100
2023-04-10,160.0205841064453,160.0205841064453,158.09477004106023,159.41814841731897,47716900
2023-04-11,158.8058624267578,160.34651387560373,158.5194503856298,160.33664331436313,47644200
2023-04-12,158.11451721191406,160.05020172687142,157.798478475848,159.22062264903255,50133100
2023-04-13,163.50682067871094,163.74384976611952,159.4181631056541,159.62556544083142,68445600
2023-04-14,163.16116333007812,164.25739832506682,161.78840194622364,162.5488419808256,49386500
2023-04-17,163.18092346191406,163.3389428652635,161.99580807591275,163.04266025137323,41516200
2023-04-18,164.40553283691406,165.33387789076258,163.5956947875371,164.04012619342146,49923000
2023-04-19,165.55117797851562,166.07460409367388,163.48708520430753,163.7438705155961,47720200
2023-04-20,164.5832977294922,165.78816920558748,163.50681889136789,164.03024493447634,52456400
2023-04-21,162.97352600097656,164.38578477260316,162.45009994594136,163.00315275355902,58337300
2023-04-24,163.27964782714844,163.54630361878327,161.85750369783725,162.9537385417183,41949600
2023-04-25,161.739013671875,164.2475072794641,161.69950129216383,163.1414017604714,48714100
2023-04-26,161.7291259765625,163.23027992570658,160.78103984940847,161.03781003602157,45498800
2023-04-27,166.32147216796875,166.4696059197472,163.14140369362494,163.14140369362494,64902300
2023-04-28,167.57569885253906,167.7436038513408,165.79803368662212,166.40046934782268,55275900
2023-05-01,167.48684692382812,168.33618234272492,166.54863124552048,167.180693761707,52472900
2023-05-02,166.44984436035156,168.237410301642,165.46224586153255,167.98062504743248,48425700
2023-05-03,165.37335205078125,168.80031976619634,165.0869551402168,167.39793182123242,65136000
2023-05-04,163.73394775390625,164.96844587189068,162.27230620168868,162.8451151367803,81235400
2023-05-05,171.41749572753906,172.13843848392673,168.64233101133158,168.85960390825258,113453200
2023-05-08,171.3483428955078,171.6940084046762,169.97558155808977,170.34098818753938,55962800
2023-05-09,169.63980102539062,171.38783954566773,169.47191108630196,170.90392591816433,45326900
2023-05-10,171.40760803222656,171.87178057282452,169.76819076413835,170.87431142683658,53724500
2023-05-11,171.59524536132812,172.42482451357537,170.03483786854437,171.6940112425966,49514700
2023-05-12,170.66561889648438,172.13916641173466,169.11293731632776,171.70401959715826,45533100
2023-05-15,170.171142578125,171.29856159606754,169.57775779377548,171.24911034897144,37266700
2023-05-16,170.171142578125,171.2293268320526,169.90411791612752,170.0920236008516,42110300
2023-05-17,170.78428649902344,171.0216283275313,168.5393327985131,169.81510548834717,57951600
2023-05-18,173.1182403564453,173.3061460276606,170.67549681144826,171.0908600944711,65496700
2023-05-19,173.22705078125,174.44347306887536,173.00947735219142,174.44347306887536,55809500
2023-05-22,172.2776336669922,172.78201528070161,171.5359102025042,172.06006024351018,43570900
2023-05-23,169.66677856445312,171.46670153051892,169.38986966050507,171.2194603598222,50747300
2023-05-24,169.94366455078125,170.51726580029353,168.6382391925545,169.20194113871563,45143500
2023-05-25,171.0809783935547,171.98092464144923,169.7953214946183,170.50737715893996,56058300
2023-05-26,173.4940643310547,173.83032378662378,171.1996741500605,171.40736336995897,54835000
2023-05-30,175.34341430664062,177.01476677794446,174.6214744245607,175.00716998790764,55964400
2023-05-31,175.29396057128906,177.3707920923561,174.80936252559982,175.37307954346696,99625300
2023-06-01,178.10263061523438,178.13229834590607,174.97749886766357,175.73900583250884,68901800
2023-06-02,178.95315551757812,179.77399801140302,177.28180279681203,179.03227450268932,61996900
2023-06-05,177.5982666015625,182.90900173212887,176.07525265044882,180.61461168229852,121946500
2023-06-06,177.23236083984375,178.1323071989488,175.47198988688834,177.98396853821802,64848400
2023-06-07,175.85768127441406,179.21027045240393,175.36319900574063,176.47083445864072,61944600
2023-06-08,178.5773468017578,178.84435638126445,175.50166626223591,175.93679801452896,50214900
2023-06-09,178.96304321289062,180.21901740774703,178.63668307937917,179.4970774647442,48900000
2023-06-12,181.76181030273438,181.86071280602803,178.97293777661235,179.26963019609002,54274900
2023-06-13,181.28709411621094,182.11782073883157,180.4266997635254,180.78272761470595,54929100
2023-06-14,181.92002868652344,182.35517550952275,180.01133431975106,181.34642742806082,57462900
2023-06-15,183.95729064941406,184.46167222814515,181.75190392659053,181.92992539273135,65433200
2023-06-16,182.87933349609375,184.92649747799743,182.2365125370702,184.66935702206612,101256200
2023-06-20,182.96832275390625,184.0463055632048,182.37495308855412,182.37495308855412,49799100
2023-06-21,181.92991638183594,183.36391189129432,180.575024752965,182.85953033754498,49515700
2023-06-22,184.93638610839844,184.98583735805877,181.6431320743364,181.7123668419414,51245300
2023-06-23,184.61988830566406,185.49018190726844,182.96831937745645,183.50236866585945,53117000
2023-06-26,183.22549438476562,185.9748150463911,183.1859273460984,184.76827690390465,48088700
2023-06-27,185.98464965820312,186.3110097333496,183.621025256748,183.838598640179,50730800
2023-06-28,187.16152954101562,187.80435042269775,185.5297441703453,185.85608917215896,51216800
2023-06-29,187.497802734375,187.97251662731944,186.85498175364998,186.99343619982474,46347300
2023-06-30,191.82945251464844,192.33381899614628,189.1493519786864,189.51527911897426,85213200
2023-07-03,190.3361358642578,191.74046380244184,189.64384856353968,191.64156130508144,31458200
2023-07-05,189.21859741210938,190.8503829545932,188.51642591121868,189.45595434700246,46920300
2023-07-06,189.69329833984375,189.90098754652763,187.1121001189567,187.74503686210437,45094300
2023-07-07,188.5757598876953,190.54380484505052,188.14062814608695,189.29771490007704,46815000
2023-07-10,186.5286102294922,187.89338618022617,184.97592859390042,187.17143117099337,59922200
2023-07-11,186.00448608398438,187.21102424790124,184.54082252577857,187.07256979091423,46638100
2023-07-12,187.67579650878906,189.5844907414315,186.3901396467477,187.58677823550266,60750200
2023-07-13,188.4373016357422,189.0801376574393,187.6856939986458,188.39774969290625,41342300
2023-07-14,188.58566284179688,189.07024584013215,187.53736277551775,188.13073248396137,41616200
2023-07-17,191.84925842285156,192.17561856911308,189.6933076328095,189.78231082986184,50520200
2023-07-18,191.59210205078125,192.18548682934457,190.2965608776665,191.21630577539946,48288200
2023-07-19,192.94699096679688,196.04243976648678,190.5240157315845,190.9690618542327,80507300
2023-07-20,190.99871826171875,194.30185606220206,190.37566579926568,192.9370802265051,59581200
2023-07-21,189.82188415527344,192.8184459451999,189.11971258876892,191.95805149771712,71951700
2023-07-24,190.62294006347656,192.7591073714878,190.12845772868155,191.27566036710277,45377800
2023-07-25,191.48330688476562,192.29426504028103,190.7910347339605,191.19651381171818,37283200
2023-07-26,192.3535919189453,193.48101082580538,191.1866210725465,191.53274958731205,47471900
2023-07-27,191.08773803710938,195.02381285425056,190.42513357699178,193.85684188907683,47460200
2023-07-28,193.6689453125,194.4601200346163,191.99759267326004,192.5217427199515,48291400
2023-07-31,194.2821044921875,194.3216715292241,193.10523413200033,193.89640887829788,38824100
2023-08-01,193.45135498046875,194.55899044039094,193.12499487022708,194.07440747187567,35175100
2023-08-02,190.45480346679688,193.026102358892,189.73286353794578,192.88764791924382,50389300
2023-08-03,189.06036376953125,190.247118290272,188.58566497931545,189.45595867004647,61235200
2023-08-04,179.98167419433594,185.312192820491,179.91243942847825,183.47271804853088,115956800
2023-08-07,176.87631225585938,181.10907923772604,175.3928654606145,180.12011470756278,97576100
2023-08-08,177.81582641601562,178.28064095471063,175.6203239410226,177.70703971354655,67823000
2023-08-09,176.22360229492188,178.93335560733482,175.05661623443876,178.87402014653773,60378500
2023-08-10,176.00604248046875,178.75536303948698,175.64013038367378,177.4993736907431,54686900
2023-08-11,176.0654296875,176.88738049769475,174.8374673630278,175.60000259117115,52036700
2023-08-14,177.71925354003906,177.94701832041608,175.5900993670502,176.2437010263368,43675600
2023-08-15,175.728759765625,177.73906787465035,175.3326457472995,177.14489684716207,43622600
2023-08-16,174.8572998046875,176.80817714322055,174.78797154296882,175.41186545531423,46964900
2023-08-17,172.3122100830078,175.78815784652573,171.79724982185638,175.42175166053434,66062900
2023-08-18,172.79747009277344,173.40155375891743,170.29201204567954,170.62871045348956,61172200
2023-08-21,174.13436889648438,174.42156439236868,172.05474771785234,173.37184868637627,46311900
2023-08-22,175.51089477539062,175.95652682942284,174.54040484048784,175.34254555990208,42038900
2023-08-23,179.36314392089844,179.78898080878903,176.60021337314086,176.78837280424742,52722800
2023-08-24,174.6691436767578,179.34336155038372,174.30272234931607,178.91752463221655,54945800
2023-08-25,176.8774871826172,177.41224254469248,174.1145567754665,175.6594223889941,51449600
2023-08-28,178.4421844482422,178.83829845949455,176.81809282485807,178.34314839003864,43820700
2023-08-29,182.33404541015625,183.10647826164347,177.7588638881504,177.95692088146865,53003900
2023-08-30,185.82981872558594,186.0278908459401,182.9480567481202,183.14611375769312,60813900
2023-08-31,186.04766845703125,187.28554353881972,185.66145203594442,186.0179606639307,60794500
2023-09-01,187.62225341796875,188.0777829772235,186.45369150574666,187.65196121049496,45766500
2023-09-05,187.8599090576172,188.13719185182467,185.79018566129048,186.45368485534252,45280000
2023-09-06,181.13577270507812,187.01815699545173,179.70973831822653,186.57250991647675,81755800
2023-09-07,175.83767700195312,176.4813811102254,171.8566665123906,173.48075801343515,112488800
2023-09-08,176.45166015625,178.4916910043361,176.06544373133067,176.62002446653017,65551300
2023-09-11,177.62022399902344,178.5511084974291,175.619813594627,178.3233437087065,58953100
2023-09-12,174.58990478515625,178.38275585399316,173.12426491742679,177.7489644157226,90370200
2023-09-13,172.5201873779297,175.58021106580875,172.29240747476095,174.7978655233742,84267900
2023-09-14,174.0353240966797,174.39183269426235,171.89627251118375,172.31219668990042,60895800
