Date,Close,High,Low,Open,Volume
2021-01-04,85.8246841430664,87.43416872026468,84.81211267442745,87.27972330707433,38038000
2021-01-05,86.45437622070312,86.78958386598626,85.31691166312802,85.6637887203002,22906000
2021-01-06,86.1747817993164,86.80596048792144,84.37260812123313,84.55287777406056,52042000
2021-01-07,88.755126953125,88.8122312894058,86.26218471621473,86.41165925675016,45300000
2021-01-08,89.74635314941406,89.87695964012913,88.07405054736657,88.79139358847377,41012000
2021-01-11,87.735595703125,89.10597089875891,87.42770513845433,88.69651857886376,24194000
2021-01-12,86.73396301269531,88.29776268305017,85.67918459442328,87.09995819655241,27140000
2021-01-13,87.12379455566406,87.65192634807305,86.30986069409443,86.33817038283914,21882000
2021-01-14,86.4176254272461,88.14728975943747,86.08092503499249,87.08505511058986,23590000
2021-01-15,86.219482421875,87.20325167239845,85.49245537248255,86.31880123511579,26844000
2021-01-19,88.93439483642578,89.84889015284965,86.48118168067656,87.0170197865356,34692000
2021-01-20,93.7037582397461,94.53854541811307,90.65610987996808,90.95059578408437,49806000
2021-01-21,93.91978454589844,96.08546052520303,93.71419074084986,94.25499216619674,41278000
2021-01-22,94.40645599365234,94.89809436257674,93.44851097182695,94.13977963050202,25442000
2021-01-25,94.32450866699219,95.82324737840605,92.74184113332194,95.38077971957671,38546000
2021-01-26,95.21045684814453,95.59582022398403,93.57191990190354,93.80010994241069,26262000
2021-01-27,90.91732025146484,93.85770088425285,89.83522495819786,93.48674246543892,54966000
2021-01-28,92.5223388671875,94.29619521722682,91.50579689229504,91.57034994468418,35462000
2021-01-29,91.16314697265625,92.23282272395863,89.89482602980084,91.68110209084873,32252000
2021-02-01,94.42134857177734,95.46629885336267,91.91748702295025,92.04858603471745,32044000
2021-02-02,95.720458984375,97.12335699570865,95.07388272809686,95.47463603844963,45474000
2021-02-03,102.8000259399414,105.1057426319304,100.23308870154351,102.94552986858537,82364000
2021-02-04,102.41763305664062,103.2211326377597,101.43535658050057,102.74142132961343,37046000
2021-02-05,104.18702697753906,104.41099632063766,102.26666622770678,102.79654085147969,30702000
2021-02-08,103.93424987792969,105.45569096544332,102.89585419269478,104.5798334997149,24838000
2021-02-09,103.46743774414062,104.5410916640509,103.22062972216717,103.22062972216717,17798000
2021-02-10,104.0569076538086,104.70199873644032,102.45338665757791,103.99881065937011,22710000
2021-02-11,104.08223724365234,104.38714984460405,103.16004314219794,104.2620067842716,18914000
2021-02-12,104.49044799804688,104.72435149841463,103.44858173267288,103.8021573200339,17114000
2021-02-16,105.37389373779297,106.90243490328483,104.50285563064797,104.50285563064797,22676000
2021-02-17,105.69222259521484,105.95790629651489,104.23271264976394,104.28634647663638,21418000
2021-02-18,105.14049530029297,105.91196458117122,104.47058020173797,104.80230971925383,22432000
2021-02-19,104.34294891357422,105.80245872805783,104.1577159692045,105.24328938202082,29148000
2021-02-22,102.54227447509766,103.86025099958376,102.40620460612473,102.64754922531432,27350000
2021-02-23,102.83924865722656,103.39296222539039,99.42064156189565,100.56233433334488,33348000
2021-02-24,104.0464859008789,104.32508172701243,101.21387272735569,101.39761291100596,24966000
2021-02-25,100.87767028808594,104.03208635193012,100.37759056353809,102.66990237188517,36568000
2021-02-26,101.15080261230469,102.84669385638274,100.11787030544603,101.8291591099359,41670000
2021-03-01,103.36812591552734,103.61691926949968,101.60965936958632,102.12711438606556,28090000
2021-03-02,103.08655548095703,104.50335839508823,102.85911562585606,103.10393835710568,22692000
2021-03-03,100.64675903320312,103.71615530687461,99.81693504118692,102.65798972200093,29684000
2021-03-04,101.75814819335938,103.7520035618548,100.32694032520229,100.48089320545296,42360000
2021-03-05,104.71044921875,105.18569737500091,101.62530683410023,102.95148242672272,43904000
2021-03-08,100.52061462402344,105.71704868302214,100.3934786674873,104.34246029802235,32948000
2021-03-09,101.93742370605469,103.19581060075826,101.69557894287719,102.79654244633463,33946000
2021-03-10,102.05313873291016,103.04484932444649,100.97749930460702,102.88394783294176,25372000
2021-03-11,105.01982116699219,105.5626078785267,102.91472773019433,102.9981564369553,24782000
2021-03-12,102.39527893066406,103.80264769910053,101.68166418139225,103.54143476958741,34516000
2021-03-15,102.62223052978516,102.65053263968963,101.48103793116822,102.41415129605637,25962000
2021-03-16,103.91487884521484,105.45633217204819,102.79653257266413,103.24297844757093,29832000
2021-03-17,103.84336853027344,104.77201110022234,102.00196591229783,103.0959806952385,25980000
2021-03-18,101.11901092529297,103.06966655194852,100.9864191429741,102.3495957268019,27228000
2021-03-19,101.46564483642578,101.95727558188297,100.19831655473305,101.40853292322431,46298000
2021-03-22,101.23670959472656,102.20011797996682,100.6149648926867,101.3981111882897,39096000
2021-03-23,101.95033264160156,102.91085399063236,101.26799792835693,101.88775731913691,27340000
2021-03-24,101.55801391601562,103.20424957414686,101.38395782876545,102.56661476222142,23080000
2021-03-25,101.52325439453125,102.24381779153703,99.85317981861238,101.5456005588539,28378000
2021-03-26,101.08573913574219,101.8524951893837,100.0165559083559,101.25011869726772,29870000
2021-03-29,102.09881591796875,102.22197367164188,100.09601911737299,100.70485170424155,24596000
2021-03-30,102.07846069335938,102.83528267338761,101.50687168290162,102.18225026113221,20732000
2021-03-31,102.72850036621094,103.9549553773567,102.13828584684074,102.25623024270668,29198000
2021-04-01,106.16100311279297,106.41874552428902,104.13188971976611,104.18453088318891,33980000
