Date,Close,High,Low,Open,Volume
2021-01-04,300.5498352050781,306.3604825512733,296.5367987797349,306.1855579076332,45305900
2021-01-05,303.0276184082031,303.29971683346565,299.55874897864385,299.55874897864385,29323400
2021-01-06,298.8299255371094,303.04700541760803,297.3141098990782,298.30521099986294,52809600
2021-01-07,306.0592041015625,306.89483310358713,301.46315563063246,301.4923047899295,30394800
2021-01-08,309.9945678710937,310.3443875250699,306.15642621705047,308.3524289545988,33955800
2021-01-11,305.5151672363281,308.2067060080777,304.8641295934209,307.0309833251522,32746400
2021-01-12,305.0292053222656,306.642164889908,302.38623967707696,305.5538901512884,29266800
2021-01-13,307.0892333984375,307.88598710729576,304.6891866927967,305.29162252402097,22898400
2021-01-14,305.4471435546875,308.5370740795253,304.9710009236697,307.5362464068914,23500100
2021-01-15,303.0276184082031,306.1952995525192,301.7838712143511,305.23334740392323,35118700
2021-01-19,307.4487609863281,307.9540230707426,304.2519308006086,305.34993211886086,24537000
2021-01-20,314.60028076171875,315.5428099235538,307.5459162830414,311.07311334901465,30728100
2021-01-21,317.1169738769531,317.8651852831802,314.5614843883178,315.94125122137694,25130600
2021-01-22,316.20361328125,317.2141375158089,315.5137002334993,316.0772903386119,21609400
2021-01-25,318.8173522949219,320.9647826850117,312.3071254867766,319.5947127257016,39080600
2021-01-26,319.28387451171875,320.4207515457159,317.9526795454911,319.5365204422244,25498100
2021-01-27,310.3832092285156,317.02948560563914,308.3718279207194,317.0197889863313,55264000
2021-01-28,312.2196655273437,317.1752305825268,310.96619226940084,311.5880805891846,42836300
2021-01-29,305.6511535644531,311.63669603615364,303.9021443147301,310.5289684322634,55259000
2021-02-01,313.2886047363281,314.37687994556484,307.069838420789,309.10064299039595,35646000
2021-02-02,318.3995666503906,319.55586630287365,316.09669361833863,316.26189199152384,33930800
2021-02-03,317.1364440917969,320.8482632016787,317.07814575212547,320.4790206149096,24824500
2021-02-04,320.8870849609375,320.9745324638955,317.2141415703335,318.5356396948926,22350900
2021-02-05,321.975341796875,322.9858956402053,320.1971833645472,321.83932223998204,22732000
2021-02-08,324.1324462890625,324.2879183812214,322.02392090568486,323.6660596658554,20462800
2021-02-09,324.06451416015625,325.32768438056013,323.1899797655802,323.19970603987224,17597500
2021-02-10,323.32598876953125,325.9592289401402,320.1680339581083,325.5025389043574,28068700
2021-02-11,325.1041259765625,325.5122439268348,322.71380556288096,324.8612063915425,22046100
2021-02-12,326.921142578125,327.0863112664615,323.20932473363064,324.25872414324294,20346800
2021-02-16,326.0370178222656,328.61195996106966,324.87099174082323,327.7180026781938,27080800
2021-02-17,324.4725341796875,326.15354834794044,320.81904386184914,323.053892135845,31360300
2021-02-18,323.0539245605469,324.41426841400585,319.06031084605536,320.87737439501245,32236200
2021-02-19,321.6449279785156,324.5308136060742,320.62467766356013,324.4044906873476,39157700
2021-02-22,313.3079833984375,318.51616535113544,313.10393923883174,317.2529953015953,47256900
